|title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId
4714|" Lentil Soup - 320kcals per portion, 4 portions, gluten-free (Various)
"|"15. Lentil Soup - 320kcals per portion, 4 portions, gluten-free (Various)
"|dinner|vegetarian|320.0||food_4714
4715|" Caprese Pasta - 420kcals per portion, 2 portions, contains dairy (Italy)
"|"16. Caprese Pasta - 420kcals per portion, 2 portions, contains dairy (Italy)
"|dinner|vegetarian|420.0|contains dairy (Italy)|food_4715
4716|" Quinoa Salad with Avocado and Black Beans - 380kcals per portion, 4 portions, contains legumes
"|"17. Quinoa Salad with Avocado and Black Beans - 380kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|380.0|contains legumes|food_4716
4717|" Bruschetta - 160kcals per portion, 4 portions, contains gluten (Italy)
"|"18. Bruschetta - 160kcals per portion, 4 portions, contains gluten (Italy)
"|dinner|vegetarian|160.0|contains gluten (Italy)|food_4717
4718|" Mexican Rice and Bean Stuffed Peppers - 350kcals per portion, 4 portions, contains legumes (Mexico)
"|"19. Mexican Rice and Bean Stuffed Peppers - 350kcals per portion, 4 portions, contains legumes (Mexico)
"|dinner|vegetarian|350.0|contains legumes (Mexico)|food_4718
4719|" Greek Lemon Potatoes - 220kcals per portion, 4 portions
"|"20. Greek Lemon Potatoes - 220kcals per portion, 4 portions
"|dinner|vegetarian|220.0||food_4719
4720|" Spaghetti Aglio e Olio - 420kcals per portion, 2 portions, contains gluten (Italy)
"|"21. Spaghetti Aglio e Olio - 420kcals per portion, 2 portions, contains gluten (Italy)
"|dinner|vegetarian|420.0|contains gluten (Italy)|food_4720
4721|" Spinach and Feta Stuffed Mushrooms - 290kcals per portion, 4 portions, contains dairy
"|"22. Spinach and Feta Stuffed Mushrooms - 290kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|290.0|contains dairy|food_4721
4722|" Egg Fried Rice - 360kcals per portion, 4 portions, contains egg (China)
"|"23. Egg Fried Rice - 360kcals per portion, 4 portions, contains egg (China)
"|dinner|vegetarian|360.0|contains egg (China)|food_4722
4723|" Lentil Bolognese - 380kcals per portion, 4 portions, contains legumes (Italy)
"|"24. Lentil Bolognese - 380kcals per portion, 4 portions, contains legumes (Italy)
"|dinner|vegetarian|380.0|contains legumes (Italy)|food_4723
4724|" Caprese Quinoa Casserole - 420kcals per portion, 2 portions, contains dairy
"|"25. Caprese Quinoa Casserole - 420kcals per portion, 2 portions, contains dairy
"|dinner|vegetarian|420.0|contains dairy|food_4724
4725|" Greek Zucchini Fritters - 280kcals per portion, 4 portions
"|"26. Greek Zucchini Fritters - 280kcals per portion, 4 portions
"|dinner|vegetarian|280.0||food_4725
4726|" Spinach and Ricotta Stuffed Shells - 380kcals per portion, 4 portions, contains dairy (Italy)
"|"27. Spinach and Ricotta Stuffed Shells - 380kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|380.0|contains dairy (Italy)|food_4726
4727|" Vegetable Curry - 300kcals per portion, 4 portions (Various)
"|"28. Vegetable Curry - 300kcals per portion, 4 portions (Various)
"|dinner|vegetarian|300.0||food_4727
4728|" Greek Spanakopita - 260kcals per portion, 4 portions, contains dairy (Greece)
"|"29. Greek Spanakopita - 260kcals per portion, 4 portions, contains dairy (Greece)
"|dinner|vegetarian|260.0|contains dairy (Greece)|food_4728
4729|" Mushroom Risotto - 420kcals per portion, 2 portions
"|"30. Mushroom Risotto - 420kcals per portion, 2 portions
"|dinner|vegetarian|420.0||food_4729
4730|" Quinoa and Black Bean Burger - 340kcals per portion, 4 portions, contains legumes
"|"31. Quinoa and Black Bean Burger - 340kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|340.0|contains legumes|food_4730
4731|" Caprese Stuffed Portobello Mushrooms - 340kcals per portion, 2 portions, contains dairy
"|"32. Caprese Stuffed Portobello Mushrooms - 340kcals per portion, 2 portions, contains dairy
"|dinner|vegetarian|340.0|contains dairy|food_4731
4732|" Vegetarian Paella - 450kcals per portion, 4 portions (Spain)
"|"33. Vegetarian Paella - 450kcals per portion, 4 portions (Spain)
"|dinner|vegetarian|450.0||food_4732
4733|" Greek Stuffed Tomatoes - 210kcals per portion, 4 portions
"|"34. Greek Stuffed Tomatoes - 210kcals per portion, 4 portions
"|dinner|vegetarian|210.0||food_4733
4734|" Spinach and Artichoke Dip - 320kcals per portion, 4 portions, contains dairy
"|"35. Spinach and Artichoke Dip - 320kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|320.0|contains dairy|food_4734
4735|" Eggplant Rollatini - 410kcals per portion, 4 portions, contains dairy (Italy)
"|"36. Eggplant Rollatini - 410kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|410.0|contains dairy (Italy)|food_4735
4736|" Lentil Salad - 280kcals per portion, 4 portions
"|"37. Lentil Salad - 280kcals per portion, 4 portions
"|dinner|vegetarian|280.0||food_4736
4737|" Quinoa-Stuffed Zucchini - 340kcals per portion, 4 portions
"|"38. Quinoa-Stuffed Zucchini - 340kcals per portion, 4 portions
"|dinner|vegetarian|340.0||food_4737
4738|" Greek Orzo Salad - 360kcals per portion, 4 portions
"|"39. Greek Orzo Salad - 360kcals per portion, 4 portions
"|dinner|vegetarian|360.0||food_4738
4739|" Spinach and Feta Stuffed Peppers - 310kcals per portion, 4 portions, contains dairy
"|"40. Spinach and Feta Stuffed Peppers - 310kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|310.0|contains dairy|food_4739
4740|" Vegetable Pot Pie - 380kcals per portion, 4 portions
"|"41. Vegetable Pot Pie - 380kcals per portion, 4 portions
"|dinner|vegetarian|380.0||food_4740
4741|" Greek Moussaka - 400kcals per portion, 4 portions, contains dairy (Greece)
"|"42. Greek Moussaka - 400kcals per portion, 4 portions, contains dairy (Greece)
"|dinner|vegetarian|400.0|contains dairy (Greece)|food_4741
4742|" Pesto Pasta - 420kcals per portion, 2 portions, contains nuts (Italy)
"|"43. Pesto Pasta - 420kcals per portion, 2 portions, contains nuts (Italy)
"|dinner|vegetarian|420.0|contains nuts (Italy)|food_4742
4743|" Eggplant Lasagna - 390kcals per portion, 4 portions, contains dairy (Italy)
"|"44. Eggplant Lasagna - 390kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|390.0|contains dairy (Italy)|food_4743
4744|" Lentil Burgers - 330kcals per portion, 4 portions, contains legumes
"|"45. Lentil Burgers - 330kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|330.0|contains legumes|food_4744
4745|" Caprese Pizza - 420kcals per portion, 2 portions, contains dairy (Italy)
"|"46. Caprese Pizza - 420kcals per portion, 2 portions, contains dairy (Italy)
"|dinner|vegetarian|420.0|contains dairy (Italy)|food_4745
4746|" Vegetable Biryani - 380kcals per portion, 4 portions, contains nuts (India)
"|"47. Vegetable Biryani - 380kcals per portion, 4 portions, contains nuts (India)
"|dinner|vegetarian|380.0|contains nuts (India)|food_4746
4747|" Greek Gigantes Plaki - 320kcals per portion, 4 portions
"|"48. Greek Gigantes Plaki - 320kcals per portion, 4 portions
"|dinner|vegetarian|320.0||food_4747
4748|" Spinach and Mushroom Quiche - 340kcals per portion, 4 portions, contains dairy
"|"49. Spinach and Mushroom Quiche - 340kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|340.0|contains dairy|food_4748
4749|" Black Bean Soup - 290kcals per portion, 4 portions, contains legumes (Various)

"|"50. Black Bean Soup - 290kcals per portion, 4 portions, contains legumes (Various)

"|dinner|vegetarian|290.0|contains legumes (Various)|food_4749
4750|" Vegetable Lo Mein - 420kcals per portion, 2 portions, contains gluten (China)
"|"51. Vegetable Lo Mein - 420kcals per portion, 2 portions, contains gluten (China)
"|dinner|vegetarian|420.0|contains gluten (China)|food_4750
4751|" Greek Fava - 250kcals per portion, 4 portions
"|"52. Greek Fava - 250kcals per portion, 4 portions
"|dinner|vegetarian|250.0||food_4751
4752|" Ratatouille Pasta - 380kcals per portion, 4 portions
"|"53. Ratatouille Pasta - 380kcals per portion, 4 portions
"|dinner|vegetarian|380.0||food_4752
4753|" Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"|"54. Caprese Skewers - 180kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|180.0|contains dairy (Italy)|food_4753
4754|" Lentil Shepherd's Pie - 390kcals per portion, 4 portions, contains legumes (UK)
"|"55. Lentil Shepherd's Pie - 390kcals per portion, 4 portions, contains legumes (UK)
"|dinner|vegetarian|390.0|contains legumes (UK)|food_4754
4755|" Quinoa-Stuffed Mushrooms - 320kcals per portion, 4 portions
"|"56. Quinoa-Stuffed Mushrooms - 320kcals per portion, 4 portions
"|dinner|vegetarian|320.0||food_4755
4756|" Greek Briam - 210kcals per portion, 4 portions
"|"57. Greek Briam - 210kcals per portion, 4 portions
"|dinner|vegetarian|210.0||food_4756
4757|" Spinach and Cheese Stuffed Shells - 380kcals per portion, 4 portions, contains dairy
"|"58. Spinach and Cheese Stuffed Shells - 380kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|380.0|contains dairy|food_4757
4758|" Vegetable Korma - 350kcals per portion, 4 portions, contains nuts (India)
"|"59. Vegetable Korma - 350kcals per portion, 4 portions, contains nuts (India)
"|dinner|vegetarian|350.0|contains nuts (India)|food_4758
4759|" Greek Stuffed Eggplant - 280kcals per portion, 4 portions
"|"60. Greek Stuffed Eggplant - 280kcals per portion, 4 portions
"|dinner|vegetarian|280.0||food_4759
4760|" Eggplant Curry - 320kcals per portion, 4 portions, contains spices (India)
"|"61. Eggplant Curry - 320kcals per portion, 4 portions, contains spices (India)
"|dinner|vegetarian|320.0|contains spices (India)|food_4760
4761|" Lentil Meatballs - 330kcals per portion, 4 portions, contains legumes
"|"62. Lentil Meatballs - 330kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|330.0|contains legumes|food_4761
4762|" Caprese Panini - 420kcals per portion, 2 portions, contains dairy (Italy)
"|"63. Caprese Panini - 420kcals per portion, 2 portions, contains dairy (Italy)
"|dinner|vegetarian|420.0|contains dairy (Italy)|food_4762
4763|" Quinoa-Stuffed Acorn Squash - 390kcals per portion, 4 portions
"|"64. Quinoa-Stuffed Acorn Squash - 390kcals per portion, 4 portions
"|dinner|vegetarian|390.0||food_4763
4764|" Greek Feta Spinach Pie - 240kcals per portion, 4 portions, contains dairy (Greece)
"|"65. Greek Feta Spinach Pie - 240kcals per portion, 4 portions, contains dairy (Greece)
"|dinner|vegetarian|240.0|contains dairy (Greece)|food_4764
4765|" Spinach and Artichoke Stuffed Portobello Mushrooms - 340kcals per portion, 2 portions, contains dairy
"|"66. Spinach and Artichoke Stuffed Portobello Mushrooms - 340kcals per portion, 2 portions, contains dairy
"|dinner|vegetarian|340.0|contains dairy|food_4765
4766|" Vegetable Curry with Coconut Milk - 380kcals per portion, 4 portions, contains nuts
"|"67. Vegetable Curry with Coconut Milk - 380kcals per portion, 4 portions, contains nuts
"|dinner|vegetarian|380.0|contains nuts|food_4766
4767|" Greek Baked Beans - 260kcals per portion, 4 portions
"|"68. Greek Baked Beans - 260kcals per portion, 4 portions
"|dinner|vegetarian|260.0||food_4767
4768|" Spinach and Ricotta Stuffed Shells with Marinara Sauce - 390kcals per portion, 4 portions, contains dairy
"|"69. Spinach and Ricotta Stuffed Shells with Marinara Sauce - 390kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|390.0|contains dairy|food_4768
4769|" Quinoa Fried Rice - 380kcals per portion, 4 portions, contains egg
"|"70. Quinoa Fried Rice - 380kcals per portion, 4 portions, contains egg
"|dinner|vegetarian|380.0|contains egg|food_4769
4770|" Caprese Stuffed Avocado - 240kcals per portion, 4 portions, contains dairy (Italy)
"|"71. Caprese Stuffed Avocado - 240kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|240.0|contains dairy (Italy)|food_4770
4771|" Vegetable Lasagna - 420kcals per portion, 2 portions
"|"72. Vegetable Lasagna - 420kcals per portion, 2 portions
"|dinner|vegetarian|420.0||food_4771
4772|" Lentil and Vegetable Curry - 330kcals per portion, 4 portions, contains legumes
"|"73. Lentil and Vegetable Curry - 330kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|330.0|contains legumes|food_4772
4773|" Greek Stuffed Peppers with Rice and Feta - 350kcals per portion, 4 portions, contains dairy
"|"74. Greek Stuffed Peppers with Rice and Feta - 350kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|350.0|contains dairy|food_4773
4774|" Spinach and Goat Cheese Stuffed Mushrooms - 350kcals per portion, 4 portions, contains dairy

"|"75. Spinach and Goat Cheese Stuffed Mushrooms - 350kcals per portion, 4 portions, contains dairy

"|dinner|vegetarian|350.0|contains dairy|food_4774
4775|" Quinoa-Stuffed Cabbage Rolls - 380kcals per portion, 4 portions
"|"76. Quinoa-Stuffed Cabbage Rolls - 380kcals per portion, 4 portions
"|dinner|vegetarian|380.0||food_4775
4776|" Greek Tomato Fritters - 280kcals per portion, 4 portions
"|"77. Greek Tomato Fritters - 280kcals per portion, 4 portions
"|dinner|vegetarian|280.0||food_4776
4777|" Spinach and Mushroom Quesadillas - 320kcals per portion, 4 portions, contains dairy (Mexico)
"|"78. Spinach and Mushroom Quesadillas - 320kcals per portion, 4 portions, contains dairy (Mexico)
"|dinner|vegetarian|320.0|contains dairy (Mexico)|food_4777
4778|" Lentil Tacos - 350kcals per portion, 4 portions, contains legumes (Mexico)
"|"79. Lentil Tacos - 350kcals per portion, 4 portions, contains legumes (Mexico)
"|dinner|vegetarian|350.0|contains legumes (Mexico)|food_4778
4779|" Caprese Couscous Salad - 340kcals per portion, 4 portions, contains dairy (Italy)
"|"80. Caprese Couscous Salad - 340kcals per portion, 4 portions, contains dairy (Italy)
"|dinner|vegetarian|340.0|contains dairy (Italy)|food_4779
4780|" Vegetable Curry with Chickpeas - 380kcals per portion, 4 portions, contains legumes
"|"81. Vegetable Curry with Chickpeas - 380kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|380.0|contains legumes|food_4780
4781|" Greek Style Lemon Potatoes - 260kcals per portion, 4 portions
"|"82. Greek Style Lemon Potatoes - 260kcals per portion, 4 portions
"|dinner|vegetarian|260.0||food_4781
4782|" Spinach and Ricotta Stuffed Tomatoes - 290kcals per portion, 4 portions, contains dairy
"|"83. Spinach and Ricotta Stuffed Tomatoes - 290kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|290.0|contains dairy|food_4782
4783|" Quinoa-Stuffed Bell Peppers with Cheese - 380kcals per portion, 4 portions, contains dairy
"|"84. Quinoa-Stuffed Bell Peppers with Cheese - 380kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|380.0|contains dairy|food_4783
4784|" Lentil Sloppy Joes - 360kcals per portion, 4 portions, contains legumes (USA)
"|"85. Lentil Sloppy Joes - 360kcals per portion, 4 portions, contains legumes (USA)
"|dinner|vegetarian|360.0|contains legumes (USA)|food_4784
4785|" Caprese Pasta Salad - 420kcals per portion, 2 portions, contains dairy (Italy)
"|"86. Caprese Pasta Salad - 420kcals per portion, 2 portions, contains dairy (Italy)
"|dinner|vegetarian|420.0|contains dairy (Italy)|food_4785
4786|" Greek Briam with Feta Cheese - 270kcals per portion, 4 portions, contains dairy
"|"87. Greek Briam with Feta Cheese - 270kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|270.0|contains dairy|food_4786
4787|" Spinach and Mushroom Frittata - 320kcals per portion, 4 portions, contains dairy
"|"88. Spinach and Mushroom Frittata - 320kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|320.0|contains dairy|food_4787
4788|" Quinoa-Stuffed Butternut Squash - 370kcals per portion, 4 portions
"|"89. Quinoa-Stuffed Butternut Squash - 370kcals per portion, 4 portions
"|dinner|vegetarian|370.0||food_4788
4789|" Lentil Stew - 380kcals per portion, 4 portions
"|"90. Lentil Stew - 380kcals per portion, 4 portions
"|dinner|vegetarian|380.0||food_4789
4790|" Greek Chickpea Salad - 330kcals per portion, 4 portions, contains legumes
"|"91. Greek Chickpea Salad - 330kcals per portion, 4 portions, contains legumes
"|dinner|vegetarian|330.0|contains legumes|food_4790
4791|" Spinach and Feta Puff Pastry Bites - 270kcals per portion, 4 portions, contains dairy
"|"92. Spinach and Feta Puff Pastry Bites - 270kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|270.0|contains dairy|food_4791
4792|" Caprese Omelette - 400kcals per portion, 2 portions, contains dairy (Italy)
"|"93. Caprese Omelette - 400kcals per portion, 2 portions, contains dairy (Italy)
"|dinner|vegetarian|400.0|contains dairy (Italy)|food_4792
4793|" Quinoa and Vegetable Stir-Fry - 420kcals per portion, 4 portions
"|"94. Quinoa and Vegetable Stir-Fry - 420kcals per portion, 4 portions
"|dinner|vegetarian|420.0||food_4793
4794|" Greek Zucchini Patties - 280kcals per portion, 4 portions
"|"95. Greek Zucchini Patties - 280kcals per portion, 4 portions
"|dinner|vegetarian|280.0||food_4794
4795|" Spinach and Artichoke Stuffed Shells Alfredo - 390kcals per portion, 4 portions, contains dairy
"|"96. Spinach and Artichoke Stuffed Shells Alfredo - 390kcals per portion, 4 portions, contains dairy
"|dinner|vegetarian|390.0|contains dairy|food_4795
