title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId|ingredients|preparation|Carbohydrates|Protein|Fat|Fiber
"10. churrasco (brazil):
    - "|"10. Churrasco (Brazil):
    - Ingredients: Beef skirt steak, salt
    - Preparation: Season beef skirt steak with salt and grill over a wood fire or charcoal until cooked to desired doneness.
    - Carbohydrates: 0g
    - Protein: 26g
    - Fat: 15g
    - Fiber: 0g
    - Calories: 250
    - Appropriate for: Lunch or dinner"|lunch|None|250|||"ingredients: beef skirt steak, salt
    - "|['preparation: season beef skirt steak with salt and grill over a wood fire or charcoal until cooked to desired doneness.']|0|26|15|0
"11. alfajores (argentina):
    - "|"11. Alfajores (Argentina):
    - Ingredients: Flour, cornstarch, butter, sugar, dulce de leche (caramel), powdered sugar
    - Preparation: Mix flour, cornstarch, butter, and sugar to make a dough. Roll out, cut into rounds, bake until golden. Sandwich with dulce de leche and dust with powdered sugar.
    - Carbohydrates: 35g
    - Protein: 2g
    - Fat: 9g
    - Fiber: 1g
    - Calories: 220
    - Appropriate for: Dessert"|breakfast;lunch;diner|None|220|||"ingredients: flour, cornstarch, butter, sugar, dulce de leche (caramel), powdered sugar
    - "|['preparation: mix flour, cornstarch, butter, and sugar to make a dough. roll out, cut into rounds, bake until golden. sandwich with dulce de leche and dust with powdered sugar.']|35|2|9|1
"12. quinoa salad (peru):
    - "|"12. Quinoa Salad (Peru):
    - Ingredients: Quinoa, tomatoes, cucumber, red onion, bell pepper, lemon juice, olive oil, salt, pepper
    - Preparation: Cook quinoa according to package instructions. Chop tomatoes, cucumber, red onion, and bell pepper. Mix with cooked quinoa, lemon juice, olive oil, salt, and pepper.
    - Carbohydrates: 21g
    - Protein: 4g
    - Fat: 7g
    - Fiber: 4g
    - Calories: 170
    - Appropriate for: Lunch or dinner"|lunch|None|170|||"ingredients: quinoa, tomatoes, cucumber, red onion, bell pepper, lemon juice, olive oil, salt, pepper
    - "|['preparation: cook quinoa according to package instructions. chop tomatoes, cucumber, red onion, and bell pepper. mix with cooked quinoa, lemon juice, olive oil, salt, and pepper.']|21|4|7|4
"13. milanesa (argentina):
    - "|"13. Milanesa (Argentina):
    - Ingredients: Beef or chicken cutlets, bread crumbs, eggs, salt
    - Preparation: Dip beef or chicken cutlets in beaten eggs, coat with bread crumbs, and fry until golden brown.
    - Carbohydrates: 10g
    - Protein: 30g
    - Fat: 15g
    - Fiber: 0g
    - Calories: 320
    - Appropriate for: Lunch or dinner"|lunch|None|320|||"ingredients: beef or chicken cutlets, bread crumbs, eggs, salt
    - "|['preparation: dip beef or chicken cutlets in beaten eggs, coat with bread crumbs, and fry until golden brown.']|10|30|15|0
"14. tacu tacu (peru):
    - "|"14. Tacu Tacu (Peru):
    - Ingredients: Rice, cooked beans, onion, garlic, bell pepper, cumin, salt, pepper
    - Preparation: Sauté onion, garlic, and bell pepper. Mix with cooked rice and beans, season with cumin, salt, and pepper. Cook until crispy on both sides.
    - Carbohydrates: 40g
    - Protein: 12g
    - Fat: 5g
    - Fiber: 8g
    - Calories: 240
    - Appropriate for: Lunch or dinner"|lunch|None|240|||"ingredients: rice, cooked beans, onion, garlic, bell pepper, cumin, salt, pepper
    - "|['preparation: sauté onion, garlic, and bell pepper. mix with cooked rice and beans, season with cumin, salt, and pepper. cook until crispy on both sides.']|40|12|5|8
"15. moqueca (brazil):
    - "|"15. Moqueca (Brazil):
    - Ingredients: Fish or seafood (such as shrimp or white fish), coconut milk, tomato, onion, garlic, bell pepper, coriander, lime juice, salt
    - Preparation: Sauté onion, garlic, and bell pepper. Add fish or seafood, coconut milk, tomato, and salt. Simmer until cooked through. Finish with lime juice and coriander.
    - Carbohydrates: 8g
    - Protein: 15g
    - Fat: 20g
    - Fiber: 2g
    - Calories: 320
    - Appropriate for: Lunch or dinner"|lunch|None|320|||"ingredients: fish or seafood (such as shrimp or white fish), coconut milk, tomato, onion, garlic, bell pepper, coriander, lime juice, salt
    - "|['preparation: sauté onion, garlic, and bell pepper. add fish or seafood, coconut milk, tomato, and salt. simmer until cooked through. finish with lime juice and coriander.']|8|15|20|2
"16. humitas (ecuador):
    - "|"16. Humitas (Ecuador):
    - Ingredients: Ground corn, onion, butter, salt, sugar, corn husks
    - Preparation: Sauté onion in butter. Mix ground corn, sautéed onion, salt, sugar, and water. Wrap in corn husks and steam until cooked through.
    - Carbohydrates: 20g
    - Protein: 2g
    - Fat: 5g
    - Fiber: 2g
    - Calories: 140
    - Appropriate for: Breakfast, lunch, or dinner"|breakfast|None|140|||"ingredients: ground corn, onion, butter, salt, sugar, corn husks
    - "|['preparation: sauté onion in butter. mix ground corn, sautéed onion, salt, sugar, and water. wrap in corn husks and steam until cooked through.']|20|2|5|2
"17. beef empanada (argentina):
    - "|"17. Beef Empanada (Argentina):
    - Ingredients: Flour, water, salt, ground beef, onion, spices (such as cumin and paprika), egg
    - Preparation: Mix flour, water, and salt to form a dough. Fill with a mixture of cooked ground beef, onion, and spices. Seal and bake until golden brown.
    - Carbohydrates: 30g
    - Protein: 15g
    - Fat: 10g
    - Fiber: 3g
    - Calories: 250
    - Appropriate for: Lunch or dinner"|lunch|None|250|||"ingredients: flour, water, salt, ground beef, onion, spices (such as cumin and paprika), egg
    - "|['preparation: mix flour, water, and salt to form a dough. fill with a mixture of cooked ground beef, onion, and spices. seal and bake until golden brown.']|30|15|10|3
"18. salsa criolla (peru):
    - "|"18. Salsa Criolla (Peru):
    - Ingredients: Red onion, lime juice, olive oil, salt, pepper
    - Preparation: Thinly slice red onion. Mix with lime juice, olive oil, salt, and pepper. Let sit to marinate.
    - Carbohydrates: 6g
    - Protein: 1g
    - Fat: 4g
    - Fiber: 2g
    - Calories: 70
    - Appropriate for: Lunch or dinner (sauce)"|lunch|None|70|||"ingredients: red onion, lime juice, olive oil, salt, pepper
    - "|['preparation: thinly slice red onion. mix with lime juice, olive oil, salt, and pepper. let sit to marinate.']|6|1|4|2
"19. pastel de choclo (chile):
    - "|"19. Pastel de Choclo (Chile):
    - Ingredients: Corn, ground beef or chicken, onion, garlic, olives, raisins, sugar, milk, butter, salt
    - Preparation: Sauté onion and garlic. Add ground beef or chicken, olives, raisins, salt, and sugar. Cook until meat is done. Blend corn with milk, sugar, and butter. Layer meat mixture and corn mixture in a baking dish. Bake until golden brown.
    - Carbohydrates: 35g
    - Protein: 15g
    - Fat: 10g
    - Fiber: 4g
    - Calories: 280
    - Appropriate for: Lunch or dinner"|lunch|None|280|||"ingredients: corn, ground beef or chicken, onion, garlic, olives, raisins, sugar, milk, butter, salt
    - "|['preparation: sauté onion and garlic. add ground beef or chicken, olives, raisins, salt, and sugar. cook until meat is done. blend corn with milk, sugar, and butter. layer meat mixture and corn mixture in a baking dish. bake until golden brown.']|35|15|10|4
"20. tres leches cake (latin america):
    - "|"20. Tres Leches Cake (Latin America):
    - Ingredients: Flour, sugar, eggs, milk, sweetened condensed milk, evaporated milk, vanilla extract, whipped cream, cinnamon
    - Preparation: Mix flour, sugar, eggs, and milk to make a cake batter. Bake until golden. Poke holes in the cake and pour a mixture of sweetened condensed milk, evaporated milk, and vanilla extract over it. Top with whipped cream and sprinkle with cinnamon.
    - Carbohydrates: 40g
    - Protein: 8g
    - Fat: 12g
    - Fiber: 0g
    - Calories: 300
    - Appropriate for: Dessert"|breakfast;lunch;diner|None|300|||"ingredients: flour, sugar, eggs, milk, sweetened condensed milk, evaporated milk, vanilla extract, whipped cream, cinnamon
    - "|['preparation: mix flour, sugar, eggs, and milk to make a cake batter. bake until golden. poke holes in the cake and pour a mixture of sweetened condensed milk, evaporated milk, and vanilla extract over it. top with whipped cream and sprinkle with cinnamon.']|40|8|12|0
"21. papa a la huancaína (peru):
    - "|"21. Papa a la Huancaína (Peru):
    - Ingredients: Potatoes, yellow chili peppers, cheese, evaporated milk, garlic, salt, vegetable oil, lettuce, olives, hard-boiled eggs
    - Preparation: Boil potatoes. Blend yellow chili peppers, cheese, evaporated milk, garlic, salt, and oil to make a sauce. Slice potatoes and top with the sauce. Serve with lettuce, olives, and hard-boiled eggs.
    - Carbohydrates: 30g
    - Protein: 10g
    - Fat: 12g
    - Fiber: 4g
    - Calories: 280
    - Appropriate for: Lunch or dinner"|lunch|None|280|||"ingredients: potatoes, yellow chili peppers, cheese, evaporated milk, garlic, salt, vegetable oil, lettuce, olives, hard-boiled eggs
    - "|['preparation: boil potatoes. blend yellow chili peppers, cheese, evaporated milk, garlic, salt, and oil to make a sauce. slice potatoes and top with the sauce. serve with lettuce, olives, and hard-boiled eggs.']|30|10|12|4
"22. lomo saltado (peru):
    - "|"22. Lomo Saltado (Peru):
    - Ingredients: Beef tenderloin, onion, tomato, bell pepper, soy sauce, vinegar, cumin, salt, pepper, vegetable oil, french fries, rice
    - Preparation: Sauté beef tenderloin with onion, tomato, bell pepper, soy sauce, vinegar, cumin, salt, and pepper. Serve with french fries and rice.
    - Carbohydrates: 40g
    - Protein: 25g
    - Fat: 15g
    - Fiber: 5g
    - Calories: 380
    - Appropriate for: Lunch or dinner"|lunch|None|380|||"ingredients: beef tenderloin, onion, tomato, bell pepper, soy sauce, vinegar, cumin, salt, pepper, vegetable oil, french fries, rice
    - "|['preparation: sauté beef tenderloin with onion, tomato, bell pepper, soy sauce, vinegar, cumin, salt, and pepper. serve with french fries and rice.']|40|25|15|5
"23. choripán (argentina):
    - "|"23. Choripán (Argentina):
    - Ingredients: Chorizo sausage, bread rolls
    - Preparation: Grill chorizo sausage until cooked through. Serve in a bread roll.
    - Carbohydrates: 20g
    - Protein: 15g
    - Fat: 25g
    - Fiber: 0g
    - Calories: 350
    - Appropriate for: Lunch or dinner"|lunch|None|350|||"ingredients: chorizo sausage, bread rolls
    - "|['preparation: grill chorizo sausage until cooked through. serve in a bread roll.']|20|15|25|0
"24. brigadeiro (brazil):
    - "|"24. Brigadeiro (Brazil):
    - Ingredients: Sweetened condensed milk, cocoa powder, butter, chocolate sprinkles
    - Preparation: Cook sweetened condensed milk, cocoa powder, and butter until thickened. Let cool, roll into balls, and coat with chocolate sprinkles.
    - Carbohydrates: 25g
    - Protein: 2g
    - Fat: 7g
    - Fiber: 1g
    - Calories: 170
    - Appropriate for: Dessert"|breakfast;lunch;diner|None|170|||"ingredients: sweetened condensed milk, cocoa powder, butter, chocolate sprinkles
    - "|['preparation: cook sweetened condensed milk, cocoa powder, and butter until thickened. let cool, roll into balls, and coat with chocolate sprinkles.']|25|2|7|1
"25. anticuchos (peru):
    - "|"25. Anticuchos (Peru):
    - Ingredients: Beef heart, garlic, cumin, vinegar, aji panca (Peruvian chili paste), salt, pepper, onion
    - Preparation: Blend garlic, cumin, vinegar, aji panca, salt, and pepper. Marinate beef heart in the mixture. Skewer and grill until cooked to desired doneness. Serve with grilled onion.
    - Carbohydrates: 1g
    - Protein: 20g
    - Fat: 10g
    - Fiber: 0g
    - Calories: 180
    - Appropriate for: Lunch or dinner"|lunch|None|180|||"ingredients: beef heart, garlic, cumin, vinegar, aji panca (peruvian chili paste), salt, pepper, onion
    - "|['preparation: blend garlic, cumin, vinegar, aji panca, salt, and pepper. marinate beef heart in the mixture. skewer and grill until cooked to desired doneness. serve with grilled onion.']|1|20|10|0
"1. feijoada (brazil)
"|"1. Feijoada (Brazil)
Ingredients:
- 500g black beans
- 300g pork shoulder
- 200g beef jerky
- 200g smoked sausage
- 200g bacon
- 3 garlic cloves, minced
- 1 onion, chopped
- 2 bay leaves
- Salt and pepper to taste

Preparation:
1. Soak the beans overnight, then cook them until tender.
2. In a separate pot, cook the pork, beef jerky, sausage, and bacon until fully cooked.
3. Add the garlic and onion to the pot and sauté until golden brown.
4. Add the cooked beans to the pot and season with bay leaves, salt, and pepper.
5. Simmer for 30 minutes, allowing the flavors to meld together.
6. Serve hot with rice and garnish with orange slices.

Carbohydrates: 12g
Protein: 18g
Fat: 10g
Fiber: 3g
Calories: 200

Appropriate for: Lunch or dinner"|lunch|None|200|||"ingredients:
- 500g black beans
- 300g pork shoulder
- 200g beef jerky
- 200g smoked sausage
- 200g bacon
- 3 garlic cloves, minced
- 1 onion, chopped
- 2 bay leaves
- salt and pepper to taste

"|['preparation:']|12|18|10|3
"2. arepas (venezuela)
"|"2. Arepas (Venezuela)
Ingredients:
- 2 cups pre-cooked cornmeal
- 2 cups warm water
- Pinch of salt
- Filling of your choice (e.g., shredded chicken, black beans, avocado, cheese)

Preparation:
1. In a bowl, mix the cornmeal, warm water, and salt until well combined.
2. Let the mixture rest for 10 minutes to allow the cornmeal to fully hydrate.
3. Divide the dough into small balls and flatten them into disks.
4. Cook the arepas on a griddle or skillet over medium heat until golden brown on both sides.
5. Once cooked, slice the arepas open and stuff them with your desired filling.

Carbohydrates: 25g
Protein: 3g
Fat: 1g
Fiber: 4g
Calories: 130

Appropriate for: Breakfast, lunch, or dinner"|breakfast|None|130|||"ingredients:
- 2 cups pre-cooked cornmeal
- 2 cups warm water
- pinch of salt
- filling of your choice (e.g., shredded chicken, black beans, avocado, cheese)

"|['preparation:']|25|3|1|4
"3. ceviche (peru)
"|"3. Ceviche (Peru)
Ingredients:
- 500g white fish fillets, diced
- 1 cup lime juice
- 1 red onion, thinly sliced
- 1 jalapeño pepper, seeded and chopped
- 1 tomato, diced
- 1/4 cup cilantro, chopped
- Salt and pepper to taste

Preparation:
1. In a bowl, combine the fish and lime juice, making sure the fish is fully submerged.
2. Allow the fish to marinate in the lime juice for at least 30 minutes, or until the fish turns opaque.
3. Drain the lime juice from the fish and discard.
4. Add the red onion, jalapeño pepper, tomato, and cilantro to the bowl with the fish.
5. Season with salt and pepper, then toss gently to combine.
6. Let it chill in the refrigerator for 10 minutes before serving.

Carbohydrates: 6g
Protein: 18g
Fat: 1g
Fiber: 1g
Calories: 90

Appropriate for: Lunch or dinner"|lunch|None|90|||"ingredients:
- 500g white fish fillets, diced
- 1 cup lime juice
- 1 red onion, thinly sliced
- 1 jalapeño pepper, seeded and chopped
- 1 tomato, diced
- 1/4 cup cilantro, chopped
- salt and pepper to taste

"|['preparation:']|6|18|1|1
"1. feijoada (brazilian black bean stew)
"|"1. Feijoada (Brazilian Black Bean Stew)
Ingredients: 
- 500g black beans
- 300g smoked pork ribs
- 200g beef jerky
- 200g smoked sausage
- 1 onion, chopped
- 4 cloves of garlic, minced
- 2 bay leaves
- Salt and pepper to taste

Preparation:
1. Soak the black beans overnight, then drain and rinse.
2. In a large pot, sauté the onions and garlic until translucent.
3. Add the beans, smoked pork ribs, beef jerky, and bay leaves to the pot.
4. Fill the pot with water and bring it to a boil. Reduce heat and simmer for about 2 hours or until the beans are tender.
5. Add the smoked sausage and cook for an additional 30 minutes.
6. Season with salt and pepper to taste.
7. Serve hot with rice, orange slices, and collard greens.

Carbohydrates: 30g
Protein: 20g
Fat: 8g
Fiber: 10g
Calories: 260 kcal
Appropriate for: Lunch or dinner"|lunch|None|260|||"ingredients: 
- 500g black beans
- 300g smoked pork ribs
- 200g beef jerky
- 200g smoked sausage
- 1 onion, chopped
- 4 cloves of garlic, minced
- 2 bay leaves
- salt and pepper to taste

"|['preparation:']|30|20|8|10
